branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Leavenworth Public Library",2023-05-21,Sunday,"15:00 - 15:59",15,2,17,34,4,2,5
"Leavenworth Public Library",2023-05-21,Sunday,"16:00 - 16:59",13,1,28,42,6,1,6
"Leavenworth Public Library",2023-05-21,Sunday,"20:00 - 20:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2023-05-22,Monday,"4:00 - 4:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2023-05-22,Monday,"5:00 - 5:59",0,2,0,2,0,2,2
"Leavenworth Public Library",2023-05-22,Monday,"6:00 - 6:59",0,23,0,23,0,2,2
"Leavenworth Public Library",2023-05-22,Monday,"7:00 - 7:59",0,1,2,3,0,1,1
"Leavenworth Public Library",2023-05-22,Monday,"8:00 - 8:59",1,0,86,87,1,0,1
"Leavenworth Public Library",2023-05-22,Monday,"9:00 - 9:59",12,10,191,213,7,3,10
"Leavenworth Public Library",2023-05-22,Monday,"10:00 - 10:59",33,0,132,165,6,0,6
"Leavenworth Public Library",2023-05-22,Monday,"11:00 - 11:59",29,0,55,84,6,0,6
"Leavenworth Public Library",2023-05-22,Monday,"12:00 - 12:59",39,3,39,81,11,2,11
"Leavenworth Public Library",2023-05-22,Monday,"13:00 - 13:59",30,21,37,88,6,4,10
"Leavenworth Public Library",2023-05-22,Monday,"14:00 - 14:59",36,7,23,66,10,2,11
"Leavenworth Public Library",2023-05-22,Monday,"15:00 - 15:59",24,10,55,89,8,2,9
"Leavenworth Public Library",2023-05-22,Monday,"16:00 - 16:59",10,4,141,155,4,1,5
"Leavenworth Public Library",2023-05-22,Monday,"17:00 - 17:59",14,3,15,32,8,2,10
"Leavenworth Public Library",2023-05-22,Monday,"18:00 - 18:59",17,0,19,36,3,0,3
"Leavenworth Public Library",2023-05-22,Monday,"19:00 - 19:59",26,0,47,73,9,0,9
"Leavenworth Public Library",2023-05-22,Monday,"20:00 - 20:59",16,0,9,25,5,0,5
"Leavenworth Public Library",2023-05-23,Tuesday,"6:00 - 6:59",0,17,0,17,0,3,3
"Leavenworth Public Library",2023-05-23,Tuesday,"7:00 - 7:59",0,3,0,3,0,2,2
"Leavenworth Public Library",2023-05-23,Tuesday,"8:00 - 8:59",5,1,68,74,1,1,2
"Leavenworth Public Library",2023-05-23,Tuesday,"9:00 - 9:59",39,1,160,200,4,1,5
"Leavenworth Public Library",2023-05-23,Tuesday,"10:00 - 10:59",38,11,139,188,11,5,15
"Leavenworth Public Library",2023-05-23,Tuesday,"11:00 - 11:59",78,15,161,254,15,7,20
"Leavenworth Public Library",2023-05-23,Tuesday,"12:00 - 12:59",45,20,59,124,13,4,14
"Leavenworth Public Library",2023-05-23,Tuesday,"13:00 - 13:59",31,5,43,79,8,1,8
"Leavenworth Public Library",2023-05-23,Tuesday,"14:00 - 14:59",12,1,89,102,3,1,4
"Leavenworth Public Library",2023-05-23,Tuesday,"15:00 - 15:59",39,8,42,89,11,3,13
"Leavenworth Public Library",2023-05-23,Tuesday,"16:00 - 16:59",31,4,47,82,9,1,10
"Leavenworth Public Library",2023-05-23,Tuesday,"17:00 - 17:59",28,0,47,75,8,0,8
"Leavenworth Public Library",2023-05-23,Tuesday,"18:00 - 18:59",36,0,21,57,9,0,9
"Leavenworth Public Library",2023-05-23,Tuesday,"19:00 - 19:59",16,11,19,46,2,3,4
"Leavenworth Public Library",2023-05-23,Tuesday,"20:00 - 20:59",6,1,7,14,2,1,3
"Leavenworth Public Library",2023-05-23,Tuesday,"21:00 - 21:59",0,3,0,3,0,1,1
"Leavenworth Public Library",2023-05-23,Tuesday,"22:00 - 22:59",0,4,0,4,0,2,2
"Leavenworth Public Library",2023-05-24,Wednesday,"6:00 - 6:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2023-05-24,Wednesday,"7:00 - 7:59",0,0,1,1,0,0,
"Leavenworth Public Library",2023-05-24,Wednesday,"8:00 - 8:59",0,0,45,45,0,0,
"Leavenworth Public Library",2023-05-24,Wednesday,"9:00 - 9:59",11,22,85,118,5,5,10
"Leavenworth Public Library",2023-05-24,Wednesday,"10:00 - 10:59",20,8,270,298,10,3,11
"Leavenworth Public Library",2023-05-24,Wednesday,"11:00 - 11:59",36,26,50,112,11,2,13
"Leavenworth Public Library",2023-05-24,Wednesday,"12:00 - 12:59",20,5,8,33,11,2,12
"Leavenworth Public Library",2023-05-24,Wednesday,"13:00 - 13:59",10,3,84,97,3,2,5
"Leavenworth Public Library",2023-05-24,Wednesday,"14:00 - 14:59",43,0,28,71,11,0,11
"Leavenworth Public Library",2023-05-24,Wednesday,"15:00 - 15:59",26,1,49,76,7,1,8
"Leavenworth Public Library",2023-05-24,Wednesday,"16:00 - 16:59",34,3,77,114,14,3,16
"Leavenworth Public Library",2023-05-24,Wednesday,"17:00 - 17:59",74,5,46,125,15,2,16
"Leavenworth Public Library",2023-05-24,Wednesday,"18:00 - 18:59",13,0,59,72,4,0,4
"Leavenworth Public Library",2023-05-24,Wednesday,"19:00 - 19:59",0,7,7,14,0,3,3
"Leavenworth Public Library",2023-05-25,Thursday,"6:00 - 6:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2023-05-25,Thursday,"7:00 - 7:59",0,7,0,7,0,1,1
"Leavenworth Public Library",2023-05-25,Thursday,"8:00 - 8:59",2,2,43,47,1,1,2
"Leavenworth Public Library",2023-05-25,Thursday,"9:00 - 9:59",26,18,252,296,8,2,10
"Leavenworth Public Library",2023-05-25,Thursday,"10:00 - 10:59",53,4,145,202,9,2,11
"Leavenworth Public Library",2023-05-25,Thursday,"11:00 - 11:59",22,0,58,80,9,0,9
"Leavenworth Public Library",2023-05-25,Thursday,"12:00 - 12:59",16,1,54,71,7,1,8
"Leavenworth Public Library",2023-05-25,Thursday,"13:00 - 13:59",20,12,86,118,9,3,11
"Leavenworth Public Library",2023-05-25,Thursday,"14:00 - 14:59",99,2,114,215,17,2,18
"Leavenworth Public Library",2023-05-25,Thursday,"15:00 - 15:59",30,15,48,93,9,2,11
"Leavenworth Public Library",2023-05-25,Thursday,"16:00 - 16:59",18,4,114,136,4,1,5
"Leavenworth Public Library",2023-05-25,Thursday,"17:00 - 17:59",30,3,73,106,10,2,11
"Leavenworth Public Library",2023-05-25,Thursday,"18:00 - 18:59",31,5,37,73,7,2,8
"Leavenworth Public Library",2023-05-25,Thursday,"19:00 - 19:59",34,0,10,44,6,0,6
"Leavenworth Public Library",2023-05-25,Thursday,"20:00 - 20:59",13,0,28,41,5,0,5
"Leavenworth Public Library",2023-05-25,Thursday,"21:00 - 21:59",0,3,0,3,0,1,1
"Leavenworth Public Library",2023-05-26,Friday,"5:00 - 5:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2023-05-26,Friday,"8:00 - 8:59",0,1,49,50,0,1,1
"Leavenworth Public Library",2023-05-26,Friday,"9:00 - 9:59",13,0,155,168,7,0,7
"Leavenworth Public Library",2023-05-26,Friday,"10:00 - 10:59",85,6,147,238,17,3,19
"Leavenworth Public Library",2023-05-26,Friday,"11:00 - 11:59",64,0,61,125,10,0,10
"Leavenworth Public Library",2023-05-26,Friday,"12:00 - 12:59",24,1,50,75,10,1,11
"Leavenworth Public Library",2023-05-26,Friday,"13:00 - 13:59",10,0,136,146,4,0,4
"Leavenworth Public Library",2023-05-26,Friday,"14:00 - 14:59",34,3,49,86,12,2,12
"Leavenworth Public Library",2023-05-26,Friday,"15:00 - 15:59",32,5,24,61,8,4,10
"Leavenworth Public Library",2023-05-26,Friday,"16:00 - 16:59",18,7,33,58,7,2,9
"Leavenworth Public Library",2023-05-26,Friday,"17:00 - 17:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2023-05-26,Friday,"18:00 - 18:59",0,3,0,3,0,1,1
"Leavenworth Public Library",2023-05-27,Saturday,"0:00 - 0:59",0,12,0,12,0,2,2
"Leavenworth Public Library",2023-05-27,Saturday,"8:00 - 8:59",0,2,21,23,0,2,2
"Leavenworth Public Library",2023-05-27,Saturday,"9:00 - 9:59",19,2,25,46,5,2,6
"Leavenworth Public Library",2023-05-27,Saturday,"10:00 - 10:59",8,2,7,17,5,2,6
"Leavenworth Public Library",2023-05-27,Saturday,"11:00 - 11:59",22,2,41,65,10,1,11
"Leavenworth Public Library",2023-05-27,Saturday,"12:00 - 12:59",25,0,13,38,6,0,6
"Leavenworth Public Library",2023-05-27,Saturday,"13:00 - 13:59",34,0,18,52,11,0,11
"Leavenworth Public Library",2023-05-27,Saturday,"14:00 - 14:59",34,0,26,60,10,0,10
"Leavenworth Public Library",2023-05-27,Saturday,"15:00 - 15:59",27,0,40,67,10,0,10
"Leavenworth Public Library",2023-05-27,Saturday,"16:00 - 16:59",8,7,25,40,3,3,5
"Leavenworth Public Library",2023-05-27,Saturday,"19:00 - 19:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2023-05-28,Sunday,"8:00 - 8:59",0,27,0,27,0,3,3
"Leavenworth Public Library",2023-05-28,Sunday,"10:00 - 10:59",0,4,0,4,0,1,1
"Leavenworth Public Library",2023-05-28,Sunday,"11:00 - 11:59",0,7,0,7,0,2,2
"Leavenworth Public Library",2023-05-28,Sunday,"12:00 - 12:59",0,7,47,54,0,3,3
"Leavenworth Public Library",2023-05-28,Sunday,"13:00 - 13:59",34,6,40,80,6,2,8
"Leavenworth Public Library",2023-05-28,Sunday,"14:00 - 14:59",10,1,20,31,3,1,3
"Leavenworth Public Library",2023-05-28,Sunday,"15:00 - 15:59",19,1,100,120,4,1,5
"Leavenworth Public Library",2023-05-28,Sunday,"16:00 - 16:59",41,0,37,78,7,0,7
"Leavenworth Public Library",2023-05-28,Sunday,"20:00 - 20:59",0,6,0,6,0,2,2
"Leavenworth Public Library",2023-05-29,Monday,"4:00 - 4:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2023-05-29,Monday,"5:00 - 5:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2023-05-29,Monday,"6:00 - 6:59",0,10,0,10,0,2,2
"Leavenworth Public Library",2023-05-29,Monday,"10:00 - 10:59",0,3,0,3,0,1,1
"Leavenworth Public Library",2023-05-29,Monday,"11:00 - 11:59",0,10,0,10,0,2,2
"Leavenworth Public Library",2023-05-29,Monday,"12:00 - 12:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2023-05-29,Monday,"13:00 - 13:59",0,8,0,8,0,2,2
"Leavenworth Public Library",2023-05-29,Monday,"17:00 - 17:59",0,6,0,6,0,3,3
"Leavenworth Public Library",2023-05-29,Monday,"20:00 - 20:59",0,38,0,38,0,2,2
"Leavenworth Public Library",2023-05-29,Monday,"22:00 - 22:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2023-05-30,Tuesday,"1:00 - 1:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2023-05-30,Tuesday,"4:00 - 4:59",0,6,0,6,0,2,2
"Leavenworth Public Library",2023-05-30,Tuesday,"5:00 - 5:59",0,2,0,2,0,1,1
"Leavenworth Public Library",2023-05-30,Tuesday,"6:00 - 6:59",0,2,0,2,0,2,2
"Leavenworth Public Library",2023-05-30,Tuesday,"7:00 - 7:59",0,11,4,15,0,1,1
"Leavenworth Public Library",2023-05-30,Tuesday,"8:00 - 8:59",0,37,11,48,0,3,3
"Leavenworth Public Library",2023-05-30,Tuesday,"9:00 - 9:59",30,7,191,228,10,4,14
"Leavenworth Public Library",2023-05-30,Tuesday,"10:00 - 10:59",81,7,255,343,10,3,12
"Leavenworth Public Library",2023-05-30,Tuesday,"11:00 - 11:59",144,3,233,380,28,1,29
"Leavenworth Public Library",2023-05-30,Tuesday,"12:00 - 12:59",61,6,148,215,12,3,14
"Leavenworth Public Library",2023-05-30,Tuesday,"13:00 - 13:59",49,13,96,158,13,2,15
"Leavenworth Public Library",2023-05-30,Tuesday,"14:00 - 14:59",46,58,168,272,12,1,13
"Leavenworth Public Library",2023-05-30,Tuesday,"15:00 - 15:59",87,27,174,288,16,3,17
"Leavenworth Public Library",2023-05-30,Tuesday,"16:00 - 16:59",66,3,89,158,11,2,13
"Leavenworth Public Library",2023-05-30,Tuesday,"17:00 - 17:59",35,12,111,158,13,2,15
"Leavenworth Public Library",2023-05-30,Tuesday,"18:00 - 18:59",27,0,15,42,7,0,7
"Leavenworth Public Library",2023-05-30,Tuesday,"19:00 - 19:59",32,40,39,111,5,3,6
"Leavenworth Public Library",2023-05-30,Tuesday,"20:00 - 20:59",0,1,27,28,0,1,1
"Leavenworth Public Library",2023-05-30,Tuesday,"21:00 - 21:59",0,1,0,1,0,1,1
"Leavenworth Public Library",2023-05-31,Wednesday,"8:00 - 8:59",0,7,38,45,0,1,1
"Leavenworth Public Library",2023-05-31,Wednesday,"9:00 - 9:59",26,0,48,74,9,0,9
"Leavenworth Public Library",2023-05-31,Wednesday,"10:00 - 10:59",36,1,58,95,9,1,9
"Leavenworth Public Library",2023-05-31,Wednesday,"11:00 - 11:59",20,13,47,80,12,4,14
"Leavenworth Public Library",2023-05-31,Wednesday,"12:00 - 12:59",49,1,25,75,17,1,17
"Leavenworth Public Library",2023-05-31,Wednesday,"13:00 - 13:59",39,1,71,111,13,1,13
"Leavenworth Public Library",2023-05-31,Wednesday,"14:00 - 14:59",66,3,65,134,12,3,15
"Leavenworth Public Library",2023-05-31,Wednesday,"15:00 - 15:59",21,3,23,47,6,2,8
"Leavenworth Public Library",2023-05-31,Wednesday,"16:00 - 16:59",23,4,42,69,8,1,8
"Leavenworth Public Library",2023-05-31,Wednesday,"17:00 - 17:59",50,1,19,70,16,1,17
"Leavenworth Public Library",2023-05-31,Wednesday,"18:00 - 18:59",4,7,29,40,2,2,4
"Leavenworth Public Library",2023-05-31,Wednesday,"19:00 - 19:59",31,2,6,39,5,2,7
"Leavenworth Public Library",2023-05-31,Wednesday,"20:00 - 20:59",2,0,1,3,1,0,1
"Leavenworth Public Library",2023-05-31,Wednesday,"21:00 - 21:59",0,15,0,15,0,2,2
"Linwood Community Library",2023-05-01,Monday,"9:00 - 9:59",0,0,2,2,0,0,
"Linwood Community Library",2023-05-01,Monday,"10:00 - 10:59",0,0,3,3,0,0,
"Linwood Community Library",2023-05-01,Monday,"11:00 - 11:59",0,0,9,9,0,0,
"Linwood Community Library",2023-05-01,Monday,"12:00 - 12:59",0,0,23,23,0,0,
"Linwood Community Library",2023-05-01,Monday,"13:00 - 13:59",1,0,8,9,1,0,1
"Linwood Community Library",2023-05-01,Monday,"15:00 - 15:59",3,1,0,4,1,1,1
"Linwood Community Library",2023-05-01,Monday,"16:00 - 16:59",9,0,10,19,3,0,3
"Linwood Community Library",2023-05-01,Monday,"17:00 - 17:59",30,1,10,41,4,1,5
"Linwood Community Library",2023-05-01,Monday,"22:00 - 22:59",0,2,0,2,0,1,1
"Linwood Community Library",2023-05-02,Tuesday,"8:00 - 8:59",0,0,2,2,0,0,
"Linwood Community Library",2023-05-02,Tuesday,"9:00 - 9:59",38,0,30,68,3,0,3
"Linwood Community Library",2023-05-02,Tuesday,"10:00 - 10:59",2,0,17,19,2,0,2
"Linwood Community Library",2023-05-02,Tuesday,"12:00 - 12:59",0,0,2,2,0,0,
"Linwood Community Library",2023-05-02,Tuesday,"13:00 - 13:59",0,0,31,31,0,0,
"Linwood Community Library",2023-05-02,Tuesday,"18:00 - 18:59",2,0,0,2,1,0,1
"Linwood Community Library",2023-05-03,Wednesday,"7:00 - 7:59",0,1,0,1,0,1,1
"Linwood Community Library",2023-05-03,Wednesday,"9:00 - 9:59",5,0,24,29,1,0,1
"Linwood Community Library",2023-05-03,Wednesday,"10:00 - 10:59",0,0,1,1,0,0,
"Linwood Community Library",2023-05-03,Wednesday,"11:00 - 11:59",0,0,29,29,0,0,
"Linwood Community Library",2023-05-03,Wednesday,"12:00 - 12:59",13,0,12,25,1,0,1
"Linwood Community Library",2023-05-03,Wednesday,"13:00 - 13:59",0,0,1,1,0,0,
"Linwood Community Library",2023-05-03,Wednesday,"14:00 - 14:59",0,2,5,7,0,1,1
"Linwood Community Library",2023-05-03,Wednesday,"15:00 - 15:59",0,0,5,5,0,0,
"Linwood Community Library",2023-05-03,Wednesday,"16:00 - 16:59",3,5,12,20,2,1,3
"Linwood Community Library",2023-05-03,Wednesday,"17:00 - 17:59",9,3,3,15,1,1,1
"Linwood Community Library",2023-05-04,Thursday,"9:00 - 9:59",0,0,7,7,0,0,
"Linwood Community Library",2023-05-04,Thursday,"11:00 - 11:59",6,1,22,29,1,1,1
"Linwood Community Library",2023-05-04,Thursday,"12:00 - 12:59",0,0,4,4,0,0,
"Linwood Community Library",2023-05-04,Thursday,"14:00 - 14:59",3,0,2,5,2,0,2
"Linwood Community Library",2023-05-04,Thursday,"15:00 - 15:59",2,0,3,5,1,0,1
"Linwood Community Library",2023-05-04,Thursday,"16:00 - 16:59",3,0,2,5,2,0,2
"Linwood Community Library",2023-05-04,Thursday,"17:00 - 17:59",1,0,0,1,1,0,1
"Linwood Community Library",2023-05-04,Thursday,"18:00 - 18:59",0,0,7,7,0,0,
"Linwood Community Library",2023-05-04,Thursday,"23:00 - 23:59",4,0,0,4,1,0,1
"Linwood Community Library",2023-05-05,Friday,"9:00 - 9:59",1,0,23,24,1,0,1
"Linwood Community Library",2023-05-05,Friday,"10:00 - 10:59",16,0,20,36,2,0,2
"Linwood Community Library",2023-05-05,Friday,"11:00 - 11:59",0,0,1,1,0,0,
"Linwood Community Library",2023-05-05,Friday,"12:00 - 12:59",1,0,3,4,1,0,1
"Linwood Community Library",2023-05-05,Friday,"13:00 - 13:59",1,0,1,2,1,0,1
"Linwood Community Library",2023-05-05,Friday,"14:00 - 14:59",0,0,16,16,0,0,
"Linwood Community Library",2023-05-05,Friday,"16:00 - 16:59",9,1,12,22,1,1,1
"Linwood Community Library",2023-05-05,Friday,"17:00 - 17:59",0,0,5,5,0,0,
"Linwood Community Library",2023-05-05,Friday,"18:00 - 18:59",2,0,0,2,1,0,1
"Linwood Community Library",2023-05-06,Saturday,"8:00 - 8:59",0,0,4,4,0,0,
"Linwood Community Library",2023-05-06,Saturday,"9:00 - 9:59",0,0,7,7,0,0,
"Linwood Community Library",2023-05-06,Saturday,"10:00 - 10:59",1,0,4,5,1,0,1
"Linwood Community Library",2023-05-06,Saturday,"11:00 - 11:59",7,0,0,7,1,0,1
"Linwood Community Library",2023-05-06,Saturday,"13:00 - 13:59",4,0,5,9,1,0,1
"Linwood Community Library",2023-05-08,Monday,"8:00 - 8:59",0,0,1,1,0,0,
"Linwood Community Library",2023-05-08,Monday,"10:00 - 10:59",0,0,7,7,0,0,
"Linwood Community Library",2023-05-08,Monday,"11:00 - 11:59",1,0,24,25,1,0,1
"Linwood Community Library",2023-05-08,Monday,"12:00 - 12:59",4,0,7,11,2,0,2
"Linwood Community Library",2023-05-08,Monday,"14:00 - 14:59",2,0,14,16,1,0,1
"Linwood Community Library",2023-05-08,Monday,"15:00 - 15:59",2,0,0,2,2,0,2
"Linwood Community Library",2023-05-08,Monday,"16:00 - 16:59",4,2,31,37,4,2,4
"Linwood Community Library",2023-05-08,Monday,"17:00 - 17:59",0,0,2,2,0,0,
"Linwood Community Library",2023-05-08,Monday,"18:00 - 18:59",16,0,9,25,3,0,3
"Linwood Community Library",2023-05-09,Tuesday,"9:00 - 9:59",26,0,37,63,1,0,1
"Linwood Community Library",2023-05-09,Tuesday,"11:00 - 11:59",1,0,2,3,1,0,1
"Linwood Community Library",2023-05-09,Tuesday,"12:00 - 12:59",3,0,0,3,1,0,1
"Linwood Community Library",2023-05-09,Tuesday,"13:00 - 13:59",0,0,35,35,0,0,
"Linwood Community Library",2023-05-09,Tuesday,"14:00 - 14:59",4,0,5,9,2,0,2
"Linwood Community Library",2023-05-09,Tuesday,"16:00 - 16:59",5,0,7,12,2,0,2
"Linwood Community Library",2023-05-09,Tuesday,"19:00 - 19:59",0,1,0,1,0,1,1
"Linwood Community Library",2023-05-09,Tuesday,"20:00 - 20:59",0,1,0,1,0,1,1
"Linwood Community Library",2023-05-10,Wednesday,"5:00 - 5:59",0,4,0,4,0,1,1
"Linwood Community Library",2023-05-10,Wednesday,"8:00 - 8:59",0,0,6,6,0,0,
"Linwood Community Library",2023-05-10,Wednesday,"9:00 - 9:59",1,0,5,6,1,0,1
"Linwood Community Library",2023-05-10,Wednesday,"10:00 - 10:59",0,0,1,1,0,0,
"Linwood Community Library",2023-05-10,Wednesday,"11:00 - 11:59",0,0,12,12,0,0,
"Linwood Community Library",2023-05-10,Wednesday,"12:00 - 12:59",1,0,3,4,1,0,1
"Linwood Community Library",2023-05-10,Wednesday,"13:00 - 13:59",2,0,14,16,1,0,1
"Linwood Community Library",2023-05-10,Wednesday,"16:00 - 16:59",4,0,8,12,2,0,2
"Linwood Community Library",2023-05-10,Wednesday,"17:00 - 17:59",2,0,2,4,1,0,1
"Linwood Community Library",2023-05-10,Wednesday,"18:00 - 18:59",0,0,4,4,0,0,
"Linwood Community Library",2023-05-11,Thursday,"1:00 - 1:59",0,1,0,1,0,1,1
"Linwood Community Library",2023-05-11,Thursday,"9:00 - 9:59",6,0,9,15,1,0,1
"Linwood Community Library",2023-05-11,Thursday,"10:00 - 10:59",2,0,0,2,2,0,2
"Linwood Community Library",2023-05-11,Thursday,"11:00 - 11:59",0,1,0,1,0,1,1
"Linwood Community Library",2023-05-11,Thursday,"12:00 - 12:59",0,0,5,5,0,0,
"Linwood Community Library",2023-05-11,Thursday,"13:00 - 13:59",1,1,15,17,1,1,2
"Linwood Community Library",2023-05-11,Thursday,"15:00 - 15:59",0,0,28,28,0,0,
"Linwood Community Library",2023-05-11,Thursday,"16:00 - 16:59",1,0,5,6,1,0,1
"Linwood Community Library",2023-05-11,Thursday,"17:00 - 17:59",0,0,12,12,0,0,
"Linwood Community Library",2023-05-11,Thursday,"23:00 - 23:59",1,0,0,1,1,0,1
"Linwood Community Library",2023-05-12,Friday,"9:00 - 9:59",0,0,8,8,0,0,
"Linwood Community Library",2023-05-12,Friday,"10:00 - 10:59",14,0,21,35,1,0,1
"Linwood Community Library",2023-05-12,Friday,"11:00 - 11:59",6,0,16,22,5,0,5
"Linwood Community Library",2023-05-12,Friday,"12:00 - 12:59",1,0,3,4,1,0,1
"Linwood Community Library",2023-05-12,Friday,"14:00 - 14:59",10,0,9,19,1,0,1
"Linwood Community Library",2023-05-12,Friday,"16:00 - 16:59",3,0,2,5,1,0,1
"Linwood Community Library",2023-05-12,Friday,"17:00 - 17:59",1,0,1,2,1,0,1
"Linwood Community Library",2023-05-13,Saturday,"8:00 - 8:59",0,0,4,4,0,0,
"Linwood Community Library",2023-05-13,Saturday,"9:00 - 9:59",2,0,0,2,1,0,1
"Linwood Community Library",2023-05-13,Saturday,"10:00 - 10:59",1,0,7,8,1,0,1
"Linwood Community Library",2023-05-13,Saturday,"11:00 - 11:59",23,0,11,34,4,0,4
"Linwood Community Library",2023-05-13,Saturday,"12:00 - 12:59",2,0,0,2,1,0,1
"Linwood Community Library",2023-05-14,Sunday,"18:00 - 18:59",0,1,0,1,0,1,1
"Linwood Community Library",2023-05-15,Monday,"8:00 - 8:59",0,0,12,12,0,0,
"Linwood Community Library",2023-05-15,Monday,"10:00 - 10:59",0,0,5,5,0,0,
"Linwood Community Library",2023-05-15,Monday,"11:00 - 11:59",0,0,7,7,0,0,
"Linwood Community Library",2023-05-15,Monday,"12:00 - 12:59",0,0,19,19,0,0,
"Linwood Community Library",2023-05-15,Monday,"13:00 - 13:59",3,0,11,14,1,0,1
"Linwood Community Library",2023-05-15,Monday,"14:00 - 14:59",0,0,7,7,0,0,
"Linwood Community Library",2023-05-15,Monday,"15:00 - 15:59",0,1,0,1,0,1,1
"Linwood Community Library",2023-05-15,Monday,"17:00 - 17:59",8,0,1,9,1,0,1
"Linwood Community Library",2023-05-16,Tuesday,"9:00 - 9:59",0,0,10,10,0,0,
"Linwood Community Library",2023-05-16,Tuesday,"10:00 - 10:59",1,0,9,10,1,0,1
"Linwood Community Library",2023-05-16,Tuesday,"11:00 - 11:59",0,0,7,7,0,0,
"Linwood Community Library",2023-05-16,Tuesday,"12:00 - 12:59",1,0,4,5,1,0,1
"Linwood Community Library",2023-05-16,Tuesday,"13:00 - 13:59",0,0,1,1,0,0,
"Linwood Community Library",2023-05-16,Tuesday,"14:00 - 14:59",0,0,3,3,0,0,
"Linwood Community Library",2023-05-16,Tuesday,"16:00 - 16:59",5,0,3,8,3,0,3
"Linwood Community Library",2023-05-16,Tuesday,"17:00 - 17:59",1,1,0,2,1,1,1
"Linwood Community Library",2023-05-16,Tuesday,"18:00 - 18:59",0,3,0,3,0,1,1
"Linwood Community Library",2023-05-16,Tuesday,"22:00 - 22:59",0,2,0,2,0,1,1
"Linwood Community Library",2023-05-17,Wednesday,"7:00 - 7:59",0,15,0,15,0,1,1
"Linwood Community Library",2023-05-17,Wednesday,"8:00 - 8:59",0,0,1,1,0,0,
"Linwood Community Library",2023-05-17,Wednesday,"10:00 - 10:59",0,0,21,21,0,0,
"Linwood Community Library",2023-05-17,Wednesday,"11:00 - 11:59",2,1,0,3,2,1,3
"Linwood Community Library",2023-05-17,Wednesday,"12:00 - 12:59",3,0,2,5,2,0,2
"Linwood Community Library",2023-05-17,Wednesday,"13:00 - 13:59",3,0,0,3,1,0,1
"Linwood Community Library",2023-05-17,Wednesday,"15:00 - 15:59",7,0,0,7,1,0,1
"Linwood Community Library",2023-05-17,Wednesday,"17:00 - 17:59",7,0,1,8,2,0,2
"Linwood Community Library",2023-05-18,Thursday,"8:00 - 8:59",0,0,2,2,0,0,
"Linwood Community Library",2023-05-18,Thursday,"9:00 - 9:59",2,0,6,8,1,0,1
"Linwood Community Library",2023-05-18,Thursday,"10:00 - 10:59",0,0,10,10,0,0,
"Linwood Community Library",2023-05-18,Thursday,"11:00 - 11:59",10,1,21,32,1,1,2
"Linwood Community Library",2023-05-18,Thursday,"12:00 - 12:59",0,0,4,4,0,0,
"Linwood Community Library",2023-05-18,Thursday,"14:00 - 14:59",3,0,2,5,1,0,1
"Linwood Community Library",2023-05-18,Thursday,"15:00 - 15:59",0,0,3,3,0,0,
"Linwood Community Library",2023-05-18,Thursday,"16:00 - 16:59",0,0,1,1,0,0,
"Linwood Community Library",2023-05-19,Friday,"9:00 - 9:59",0,0,20,20,0,0,
"Linwood Community Library",2023-05-19,Friday,"10:00 - 10:59",9,0,17,26,2,0,2
"Linwood Community Library",2023-05-19,Friday,"11:00 - 11:59",2,0,24,26,1,0,1
"Linwood Community Library",2023-05-19,Friday,"12:00 - 12:59",0,0,7,7,0,0,
"Linwood Community Library",2023-05-19,Friday,"13:00 - 13:59",4,0,35,39,1,0,1
"Linwood Community Library",2023-05-19,Friday,"14:00 - 14:59",18,0,13,31,2,0,2
"Linwood Community Library",2023-05-19,Friday,"15:00 - 15:59",4,0,11,15,2,0,2
"Linwood Community Library",2023-05-19,Friday,"16:00 - 16:59",1,0,0,1,1,0,1
"Linwood Community Library",2023-05-19,Friday,"17:00 - 17:59",15,3,3,21,3,1,3
"Linwood Community Library",2023-05-19,Friday,"18:00 - 18:59",0,3,0,3,0,1,1
"Linwood Community Library",2023-05-20,Saturday,"10:00 - 10:59",1,0,15,16,1,0,1
"Linwood Community Library",2023-05-20,Saturday,"11:00 - 11:59",1,2,3,6,1,1,1
"Linwood Community Library",2023-05-20,Saturday,"13:00 - 13:59",0,0,1,1,0,0,
"Linwood Community Library",2023-05-22,Monday,"8:00 - 8:59",0,0,8,8,0,0,
"Linwood Community Library",2023-05-22,Monday,"9:00 - 9:59",0,0,1,1,0,0,
"Linwood Community Library",2023-05-22,Monday,"10:00 - 10:59",0,0,9,9,0,0,
