branchname,"ITEM TYPE","TOTAL ITEMS","ADULT ITEMS","YOUNG ADULT ITEMS","JUVENILE ITEMS","TOTAL ADDED LM","ADULT ADDED LM","YOUNG ADULT ADDED LM","JUVENILE ADDED LM","TOTAL DELETED LM","ADULT DELETED LM","YOUNG ADULT DELETED LM","JUVENILE DELETED LM"
"Centralia Community Library","Video (Television)",,,,,,,,,,,,
"Centralia Community Library","Video game",2,,,,,,,,,,,
"Corning City Library",(Unclassified),1,,,,,,,,,,,
"Corning City Library",AUDIOBOOK,56,,,,,,,,,,,
"Corning City Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Corning City Library","Audiobook (new)",,,,,,,,,,,,
"Corning City Library",Book,4484,,300,,1,,,,108,,,
"Corning City Library","Book (local requests only)",,,,,,,,,,,,
"Corning City Library","Book (new)",9,,,,,,,,,,,
"Corning City Library","Book (no requests allowed)",,,,,,,,,,,,
"Corning City Library","Book club set",,,,,,,,,,,,
"Corning City Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Corning City Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Corning City Library","Computers and internet : Public computer",,,,,,,,,,,,
"Corning City Library","Computers and internet : Software",,,,,,,,,,,,
"Corning City Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Corning City Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Corning City Library","E-content : Digital content",,,,,,,,,,,,
"Corning City Library","E-content : E-learning course",,,,,,,,,,,,
"Corning City Library","Inter-library loan",1,,,,,,,,,,,
"Corning City Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Corning City Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Corning City Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Corning City Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Corning City Library",Key,,,,,,,,,,,,
"Corning City Library","Kit or multi-part set",1,,,,,,,,,,,
"Corning City Library",MAGAZINE,,,,,,,,,,,,
"Corning City Library","Magazine (new)",,,,,,,,,,,,
"Corning City Library",Music,1,,,,,,,,,,,
"Corning City Library",Pamphlet,,,,,,,,,,,,
"Corning City Library","Reference material",,,,,,,,,,,,
"Corning City Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Corning City Library",Room,,,,,,,,,,,,
"Corning City Library","Special collections (local requests only)",,,,,,,,,,,,
"Corning City Library","Special collections (no requests allowed)",2,,,,,,,,,,,
"Corning City Library","Story walk",,,,,,,,,,,,
"Corning City Library","Things : Artwork",,,,,,,,,,,,
"Corning City Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Corning City Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Corning City Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Corning City Library","Things : Cooking equipment",,,,,,,,,,,,
"Corning City Library","Things : Die cut equipment",,,,,,,,,,,,
"Corning City Library","Things : Equipment",,,,,,,,,,,,
"Corning City Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Corning City Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Corning City Library","Things : Recreation and sports",,,,,,,,,,,,
"Corning City Library","Things : Tools",,,,,,,,,,,,
"Corning City Library",Video,591,1,3,,,,,,,,,
"Corning City Library","Video (Local requests only)",,,,,,,,,,,,
"Corning City Library","Video (New)",4,,,,,,,,,,,
"Corning City Library","Video (No requests allowed)",,,,,,,,,,,,
"Corning City Library","Video (Television)",,,,,,,,,,,,
"Corning City Library","Video game",,,,,,,,,,,,
"Digital Content",(Unclassified),,,,,,,,,,,,
"Digital Content",AUDIOBOOK,,,,,,,,,,,,
"Digital Content","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Digital Content","Audiobook (new)",,,,,,,,,,,,
"Digital Content",Book,,,,,,,,,,,,
"Digital Content","Book (local requests only)",,,,,,,,,,,,
"Digital Content","Book (new)",,,,,,,,,,,,
"Digital Content","Book (no requests allowed)",,,,,,,,,,,,
"Digital Content","Book club set",,,,,,,,,,,,
"Digital Content","Computers and internet : Laptop computer",,,,,,,,,,,,
"Digital Content","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Digital Content","Computers and internet : Public computer",,,,,,,,,,,,
"Digital Content","Computers and internet : Software",,,,,,,,,,,,
"Digital Content","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Digital Content","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Digital Content","E-content : Digital content",361,,2,,,,,,,,,
"Digital Content","E-content : E-learning course",,,,,,,,,,,,
"Digital Content","Inter-library loan",,,,,,,,,,,,
"Digital Content","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Digital Content","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Digital Content","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Digital Content","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Digital Content",Key,,,,,,,,,,,,
"Digital Content","Kit or multi-part set",,,,,,,,,,,,
"Digital Content",MAGAZINE,,,,,,,,,,,,
"Digital Content","Magazine (new)",,,,,,,,,,,,
"Digital Content",Music,,,,,,,,,,,,
"Digital Content",Pamphlet,,,,,,,,,,,,
"Digital Content","Reference material",,,,,,,,,,,,
"Digital Content","Reserve desk : Highland Community College",,,,,,,,,,,,
"Digital Content",Room,,,,,,,,,,,,
"Digital Content","Special collections (local requests only)",,,,,,,,,,,,
"Digital Content","Special collections (no requests allowed)",,,,,,,,,,,,
"Digital Content","Story walk",,,,,,,,,,,,
"Digital Content","Things : Artwork",,,,,,,,,,,,
"Digital Content","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Digital Content","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Digital Content","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Digital Content","Things : Cooking equipment",,,,,,,,,,,,
"Digital Content","Things : Die cut equipment",,,,,,,,,,,,
"Digital Content","Things : Equipment",,,,,,,,,,,,
"Digital Content","Things : Kansas Parks Pass",,,,,,,,,,,,
"Digital Content","Things : Museum pass / event pass",,,,,,,,,,,,
"Digital Content","Things : Recreation and sports",,,,,,,,,,,,
"Digital Content","Things : Tools",,,,,,,,,,,,
"Digital Content",Video,,,,,,,,,,,,
"Digital Content","Video (Local requests only)",,,,,,,,,,,,
"Digital Content","Video (New)",,,,,,,,,,,,
"Digital Content","Video (No requests allowed)",,,,,,,,,,,,
"Digital Content","Video (Television)",,,,,,,,,,,,
"Digital Content","Video game",,,,,,,,,,,,
"Doniphan County Library - Elwood",(Unclassified),,,,,,,,,,,,
"Doniphan County Library - Elwood",AUDIOBOOK,86,,5,,,,,,,,,
"Doniphan County Library - Elwood","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Doniphan County Library - Elwood","Audiobook (new)",,,,,,,,,,,,
"Doniphan County Library - Elwood",Book,1305,,182,,4,,1,,,,,
"Doniphan County Library - Elwood","Book (local requests only)",,,,,,,,,,,,
"Doniphan County Library - Elwood","Book (new)",44,,,,9,,,,,,,
"Doniphan County Library - Elwood","Book (no requests allowed)",,,,,,,,,,,,
"Doniphan County Library - Elwood","Book club set",,,,,,,,,,,,
"Doniphan County Library - Elwood","Computers and internet : Laptop computer",,,,,,,,,,,,
"Doniphan County Library - Elwood","Computers and internet : Launchpad tablet",1,,1,,,,,,,,,
"Doniphan County Library - Elwood","Computers and internet : Public computer",6,,,,,,,,,,,
"Doniphan County Library - Elwood","Computers and internet : Software",,,,,,,,,,,,
"Doniphan County Library - Elwood","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Doniphan County Library - Elwood","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",4,,,,,,,,,,,
"Doniphan County Library - Elwood","E-content : Digital content",,,,,,,,,,,,
"Doniphan County Library - Elwood","E-content : E-learning course",,,,,,,,,,,,
"Doniphan County Library - Elwood","Inter-library loan",11,,1,,1,,,,1,,,
"Doniphan County Library - Elwood","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Doniphan County Library - Elwood","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Doniphan County Library - Elwood","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Doniphan County Library - Elwood","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Doniphan County Library - Elwood",Key,,,,,,,,,,,,
"Doniphan County Library - Elwood","Kit or multi-part set",21,,,,,,,,,,,
"Doniphan County Library - Elwood",MAGAZINE,28,,,,,,,,,,,
"Doniphan County Library - Elwood","Magazine (new)",1,,,,,,,,,,,
"Doniphan County Library - Elwood",Music,1,,,,,,,,,,,
"Doniphan County Library - Elwood",Pamphlet,,,,,,,,,,,,
"Doniphan County Library - Elwood","Reference material",3,,,,,,,,,,,
"Doniphan County Library - Elwood","Reserve desk : Highland Community College",,,,,,,,,,,,
"Doniphan County Library - Elwood",Room,,,,,,,,,,,,
"Doniphan County Library - Elwood","Special collections (local requests only)",10,,,,,,,,,,,
"Doniphan County Library - Elwood","Special collections (no requests allowed)",11,,,,,,,,,,,
"Doniphan County Library - Elwood","Story walk",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Artwork",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Cooking equipment",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Die cut equipment",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Equipment",5,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Kansas Parks Pass",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Museum pass / event pass",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Recreation and sports",,,,,,,,,,,,
"Doniphan County Library - Elwood","Things : Tools",,,,,,,,,,,,
"Doniphan County Library - Elwood",Video,1188,,,,1,,,,,,,
"Doniphan County Library - Elwood","Video (Local requests only)",,,,,,,,,,,,
"Doniphan County Library - Elwood","Video (New)",14,,,,3,,,,,,,
"Doniphan County Library - Elwood","Video (No requests allowed)",,,,,,,,,,,,
"Doniphan County Library - Elwood","Video (Television)",7,,,,,,,,,,,
"Doniphan County Library - Elwood","Video game",26,,5,,,,,,,,,
"Doniphan County Library - Highland",(Unclassified),,,,,,,,,,,,
"Doniphan County Library - Highland",AUDIOBOOK,68,,7,,,,,,,,,
"Doniphan County Library - Highland","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Doniphan County Library - Highland","Audiobook (new)",5,,,,,,,,,,,
"Doniphan County Library - Highland",Book,2735,,87,,7,,,,5,,,
"Doniphan County Library - Highland","Book (local requests only)",,,,,,,,,,,,
"Doniphan County Library - Highland","Book (new)",85,,1,,11,,,,,,,
"Doniphan County Library - Highland","Book (no requests allowed)",,,,,,,,,,,,
"Doniphan County Library - Highland","Book club set",,,,,,,,,,,,
"Doniphan County Library - Highland","Computers and internet : Laptop computer",,,,,,,,,,,,
"Doniphan County Library - Highland","Computers and internet : Launchpad tablet",3,,1,,,,,,,,,
"Doniphan County Library - Highland","Computers and internet : Public computer",6,,,,,,,,,,,
"Doniphan County Library - Highland","Computers and internet : Software",,,,,,,,,,,,
"Doniphan County Library - Highland","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Doniphan County Library - Highland","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",4,,,,,,,,,,,
"Doniphan County Library - Highland","E-content : Digital content",,,,,,,,,,,,
"Doniphan County Library - Highland","E-content : E-learning course",,,,,,,,,,,,
"Doniphan County Library - Highland","Inter-library loan",41,,,,23,,,,9,,,
"Doniphan County Library - Highland","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Doniphan County Library - Highland","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Doniphan County Library - Highland","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Doniphan County Library - Highland","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Doniphan County Library - Highland",Key,,,,,,,,,,,,
"Doniphan County Library - Highland","Kit or multi-part set",,,,,,,,,,,,
"Doniphan County Library - Highland",MAGAZINE,122,,,,3,,,,,,,
"Doniphan County Library - Highland","Magazine (new)",4,,,,2,,,,,,,
"Doniphan County Library - Highland",Music,2,,,,,,,,,,,
"Doniphan County Library - Highland",Pamphlet,,,,,,,,,,,,
"Doniphan County Library - Highland","Reference material",2,,,,,,,,,,,
"Doniphan County Library - Highland","Reserve desk : Highland Community College",,,,,,,,,,,,
"Doniphan County Library - Highland",Room,,,,,,,,,,,,
"Doniphan County Library - Highland","Special collections (local requests only)",29,,,,,,,,,,,
"Doniphan County Library - Highland","Special collections (no requests allowed)",12,,,,,,,,,,,
"Doniphan County Library - Highland","Story walk",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Artwork",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Cooking equipment",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Die cut equipment",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Equipment",4,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Kansas Parks Pass",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Museum pass / event pass",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Recreation and sports",,,,,,,,,,,,
"Doniphan County Library - Highland","Things : Tools",,,,,,,,,,,,
"Doniphan County Library - Highland",Video,1199,,2,,1,,,,6,,,
"Doniphan County Library - Highland","Video (Local requests only)",,,,,,,,,,,,
"Doniphan County Library - Highland","Video (New)",12,,,,3,,,,,,,
"Doniphan County Library - Highland","Video (No requests allowed)",,,,,,,,,,,,
"Doniphan County Library - Highland","Video (Television)",8,,,,,,,,,,,
"Doniphan County Library - Highland","Video game",47,,5,,,,,,,,,
"Doniphan County Library - Troy",(Unclassified),1,,,,,,,,,,,
"Doniphan County Library - Troy",AUDIOBOOK,273,,27,,,,,,,,,
"Doniphan County Library - Troy","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Doniphan County Library - Troy","Audiobook (new)",7,,,,1,,,,,,,
"Doniphan County Library - Troy",Book,9224,,656,,17,,,,6,,,
"Doniphan County Library - Troy","Book (local requests only)",,,,,,,,,,,,
"Doniphan County Library - Troy","Book (new)",195,,11,,44,,1,,,,,
"Doniphan County Library - Troy","Book (no requests allowed)",,,,,,,,,,,,
"Doniphan County Library - Troy","Book club set",,,,,,,,,,,,
"Doniphan County Library - Troy","Computers and internet : Laptop computer",,,,,,,,,,,,
"Doniphan County Library - Troy","Computers and internet : Launchpad tablet",4,,,,,,,,,,,
"Doniphan County Library - Troy","Computers and internet : Public computer",8,,,,,,,,,,,
"Doniphan County Library - Troy","Computers and internet : Software",,,,,,,,,,,,
"Doniphan County Library - Troy","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Doniphan County Library - Troy","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",4,,,,,,,,,,,
"Doniphan County Library - Troy","E-content : Digital content",,,,,,,,,,,,
"Doniphan County Library - Troy","E-content : E-learning course",,,,,,,,,,,,
"Doniphan County Library - Troy","Inter-library loan",24,,,,4,,,,3,,,
"Doniphan County Library - Troy","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Doniphan County Library - Troy","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Doniphan County Library - Troy","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Doniphan County Library - Troy","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Doniphan County Library - Troy",Key,,,,,,,,,,,,
"Doniphan County Library - Troy","Kit or multi-part set",11,,,,,,,,,,,
"Doniphan County Library - Troy",MAGAZINE,76,,,,3,,,,8,,,
"Doniphan County Library - Troy","Magazine (new)",10,,,,5,,,,,,,
"Doniphan County Library - Troy",Music,,,,,,,,,,,,
"Doniphan County Library - Troy",Pamphlet,,,,,,,,,,,,
"Doniphan County Library - Troy","Reference material",64,,1,,,,,,,,,
"Doniphan County Library - Troy","Reserve desk : Highland Community College",,,,,,,,,,,,
"Doniphan County Library - Troy",Room,,,,,,,,,,,,
"Doniphan County Library - Troy","Special collections (local requests only)",102,,,,,,,,,,,
"Doniphan County Library - Troy","Special collections (no requests allowed)",27,,,,1,,,,1,,,
"Doniphan County Library - Troy","Story walk",,,,,,,,,,,,
"Doniphan County Library - Troy","Things : Artwork",,,,,,,,,,,,
"Doniphan County Library - Troy","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Doniphan County Library - Troy","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Doniphan County Library - Troy","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Doniphan County Library - Troy","Things : Cooking equipment",,,,,,,,,,,,
