branchname,DATE,DAY,HOUR,CKO,RENEW,RETURNS,TOTAL_CKO_RENEW_RETURN,CKO_BORROWERS,RENEW_BORROWERS,CKO_AND_RENEW_BORROWERS
"Prairie Hills Schools - Sabetha Middle School",2022-12-07,Wednesday,"15:00 - 15:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-08,Thursday,"8:00 - 8:59",0,0,11,11,0,0,
"Prairie Hills Schools - Sabetha Middle School",2022-12-08,Thursday,"11:00 - 11:59",1,0,2,3,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-09,Friday,"8:00 - 8:59",1,0,6,7,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-09,Friday,"9:00 - 9:59",1,0,1,2,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-09,Friday,"15:00 - 15:59",1,0,5,6,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-12,Monday,"7:00 - 7:59",0,0,4,4,0,0,
"Prairie Hills Schools - Sabetha Middle School",2022-12-12,Monday,"10:00 - 10:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-12,Monday,"11:00 - 11:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-12,Monday,"15:00 - 15:59",2,1,0,3,2,1,3
"Prairie Hills Schools - Sabetha Middle School",2022-12-13,Tuesday,"8:00 - 8:59",1,0,4,5,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-13,Tuesday,"14:00 - 14:59",14,3,0,17,14,2,16
"Prairie Hills Schools - Sabetha Middle School",2022-12-13,Tuesday,"15:00 - 15:59",7,0,0,7,6,0,6
"Prairie Hills Schools - Sabetha Middle School",2022-12-14,Wednesday,"8:00 - 8:59",0,0,13,13,0,0,
"Prairie Hills Schools - Sabetha Middle School",2022-12-14,Wednesday,"11:00 - 11:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-14,Wednesday,"13:00 - 13:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-14,Wednesday,"14:00 - 14:59",2,0,0,2,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2022-12-14,Wednesday,"15:00 - 15:59",3,0,0,3,3,0,3
"Prairie Hills Schools - Sabetha Middle School",2022-12-15,Thursday,"8:00 - 8:59",0,0,14,14,0,0,
"Prairie Hills Schools - Sabetha Middle School",2022-12-15,Thursday,"9:00 - 9:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-15,Thursday,"12:00 - 12:59",1,0,1,2,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-15,Thursday,"15:00 - 15:59",2,0,0,2,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2022-12-16,Friday,"8:00 - 8:59",1,0,7,8,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-16,Friday,"9:00 - 9:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-16,Friday,"10:00 - 10:59",3,0,0,3,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2022-12-16,Friday,"12:00 - 12:59",0,0,8,8,0,0,
"Prairie Hills Schools - Sabetha Middle School",2022-12-16,Friday,"13:00 - 13:59",2,0,3,5,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2022-12-19,Monday,"8:00 - 8:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-19,Monday,"9:00 - 9:59",7,1,8,16,7,1,8
"Prairie Hills Schools - Sabetha Middle School",2022-12-19,Monday,"10:00 - 10:59",7,0,0,7,6,0,6
"Prairie Hills Schools - Sabetha Middle School",2022-12-19,Monday,"11:00 - 11:59",2,0,9,11,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2022-12-19,Monday,"12:00 - 12:59",1,0,2,3,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-19,Monday,"14:00 - 14:59",2,0,0,2,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-19,Monday,"15:00 - 15:59",2,0,0,2,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2022-12-20,Tuesday,"11:00 - 11:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Sabetha Middle School",2022-12-20,Tuesday,"13:00 - 13:59",3,0,0,3,2,0,2
"Prairie Hills Schools - Sabetha Middle School",2022-12-20,Tuesday,"14:00 - 14:59",0,0,25,25,0,0,
"Prairie Hills Schools - Wetmore Academic Center",2022-12-01,Thursday,"10:00 - 10:59",4,0,3,7,4,0,4
"Prairie Hills Schools - Wetmore Academic Center",2022-12-01,Thursday,"14:00 - 14:59",0,5,18,23,0,5,5
"Prairie Hills Schools - Wetmore Academic Center",2022-12-01,Thursday,"15:00 - 15:59",19,2,2,23,12,2,13
"Prairie Hills Schools - Wetmore Academic Center",2022-12-01,Thursday,"16:00 - 16:59",0,38,0,38,0,1,1
"Prairie Hills Schools - Wetmore Academic Center",2022-12-02,Friday,"10:00 - 10:59",7,2,1,10,7,2,9
"Prairie Hills Schools - Wetmore Academic Center",2022-12-02,Friday,"14:00 - 14:59",0,0,6,6,0,0,
"Prairie Hills Schools - Wetmore Academic Center",2022-12-06,Tuesday,"13:00 - 13:59",2,0,0,2,1,0,1
"Prairie Hills Schools - Wetmore Academic Center",2022-12-07,Wednesday,"13:00 - 13:59",21,1,32,54,11,1,11
"Prairie Hills Schools - Wetmore Academic Center",2022-12-07,Wednesday,"14:00 - 14:59",15,0,1,16,8,0,8
"Prairie Hills Schools - Wetmore Academic Center",2022-12-08,Thursday,"10:00 - 10:59",5,0,12,17,5,0,5
"Prairie Hills Schools - Wetmore Academic Center",2022-12-08,Thursday,"14:00 - 14:59",1,2,29,32,1,2,2
"Prairie Hills Schools - Wetmore Academic Center",2022-12-08,Thursday,"15:00 - 15:59",20,1,0,21,11,1,11
"Prairie Hills Schools - Wetmore Academic Center",2022-12-09,Friday,"10:00 - 10:59",7,0,4,11,7,0,7
"Prairie Hills Schools - Wetmore Academic Center",2022-12-09,Friday,"13:00 - 13:59",2,0,0,2,1,0,1
"Prairie Hills Schools - Wetmore Academic Center",2022-12-09,Friday,"14:00 - 14:59",2,0,2,4,2,0,2
"Prairie Hills Schools - Wetmore Academic Center",2022-12-13,Tuesday,"13:00 - 13:59",1,0,0,1,1,0,1
"Prairie Hills Schools - Wetmore Academic Center",2022-12-13,Tuesday,"16:00 - 16:59",0,32,0,32,0,1,1
"Prairie Hills Schools - Wetmore Academic Center",2022-12-14,Wednesday,"11:00 - 11:59",0,1,0,1,0,1,1
"Prairie Hills Schools - Wetmore Academic Center",2022-12-14,Wednesday,"12:00 - 12:59",1,0,44,45,1,0,1
"Prairie Hills Schools - Wetmore Academic Center",2022-12-14,Wednesday,"13:00 - 13:59",1,0,4,5,1,0,1
"Prairie Hills Schools - Wetmore Academic Center",2022-12-14,Wednesday,"14:00 - 14:59",12,0,4,16,7,0,7
"Prairie Hills Schools - Wetmore Academic Center",2022-12-15,Thursday,"10:00 - 10:59",4,0,14,18,4,0,4
"Prairie Hills Schools - Wetmore Academic Center",2022-12-15,Thursday,"14:00 - 14:59",0,2,16,18,0,2,2
"Prairie Hills Schools - Wetmore Academic Center",2022-12-15,Thursday,"15:00 - 15:59",15,3,0,18,10,2,11
"Prairie Hills Schools - Wetmore Academic Center",2022-12-16,Friday,"9:00 - 9:59",0,0,1,1,0,0,
"Prairie Hills Schools - Wetmore Academic Center",2022-12-16,Friday,"10:00 - 10:59",5,0,1,6,5,0,5
"Prairie Hills Schools - Wetmore Academic Center",2022-12-19,Monday,"8:00 - 8:59",0,0,4,4,0,0,
"Prairie Hills Schools - Wetmore Academic Center",2022-12-19,Monday,"10:00 - 10:59",26,0,25,51,12,0,12
"Prairie Hills Schools - Wetmore Academic Center",2022-12-20,Tuesday,"10:00 - 10:59",0,0,17,17,0,0,
"Prairie Hills Schools - Wetmore Academic Center",2022-12-20,Tuesday,"15:00 - 15:59",0,0,2,2,0,0,
"Richmond Public Library",2022-12-01,Thursday,"10:00 - 10:59",5,0,3,8,1,0,1
"Richmond Public Library",2022-12-01,Thursday,"11:00 - 11:59",1,0,0,1,1,0,1
"Richmond Public Library",2022-12-01,Thursday,"13:00 - 13:59",1,0,5,6,1,0,1
"Richmond Public Library",2022-12-01,Thursday,"14:00 - 14:59",0,0,11,11,0,0,
"Richmond Public Library",2022-12-01,Thursday,"16:00 - 16:59",8,1,5,14,4,1,5
"Richmond Public Library",2022-12-01,Thursday,"17:00 - 17:59",0,0,9,9,0,0,
"Richmond Public Library",2022-12-01,Thursday,"18:00 - 18:59",0,0,1,1,0,0,
"Richmond Public Library",2022-12-02,Friday,"11:00 - 11:59",0,0,25,25,0,0,
"Richmond Public Library",2022-12-02,Friday,"12:00 - 12:59",2,0,0,2,2,0,2
"Richmond Public Library",2022-12-02,Friday,"13:00 - 13:59",2,0,4,6,2,0,2
"Richmond Public Library",2022-12-02,Friday,"14:00 - 14:59",6,1,9,16,1,1,1
"Richmond Public Library",2022-12-02,Friday,"15:00 - 15:59",3,0,0,3,2,0,2
"Richmond Public Library",2022-12-02,Friday,"16:00 - 16:59",8,0,1,9,3,0,3
"Richmond Public Library",2022-12-02,Friday,"17:00 - 17:59",0,0,8,8,0,0,
"Richmond Public Library",2022-12-03,Saturday,"11:00 - 11:59",0,0,3,3,0,0,
"Richmond Public Library",2022-12-03,Saturday,"12:00 - 12:59",5,0,2,7,2,0,2
"Richmond Public Library",2022-12-03,Saturday,"14:00 - 14:59",1,0,5,6,1,0,1
"Richmond Public Library",2022-12-04,Sunday,"14:00 - 14:59",0,1,0,1,0,1,1
"Richmond Public Library",2022-12-05,Monday,"11:00 - 11:59",0,0,3,3,0,0,
"Richmond Public Library",2022-12-05,Monday,"13:00 - 13:59",4,0,21,25,3,0,3
"Richmond Public Library",2022-12-05,Monday,"14:00 - 14:59",0,0,2,2,0,0,
"Richmond Public Library",2022-12-05,Monday,"15:00 - 15:59",0,0,4,4,0,0,
"Richmond Public Library",2022-12-05,Monday,"16:00 - 16:59",8,0,9,17,5,0,5
"Richmond Public Library",2022-12-05,Monday,"17:00 - 17:59",0,0,7,7,0,0,
"Richmond Public Library",2022-12-05,Monday,"18:00 - 18:59",0,0,6,6,0,0,
"Richmond Public Library",2022-12-07,Wednesday,"9:00 - 9:59",0,0,3,3,0,0,
"Richmond Public Library",2022-12-07,Wednesday,"10:00 - 10:59",6,0,13,19,1,0,1
"Richmond Public Library",2022-12-07,Wednesday,"11:00 - 11:59",0,0,1,1,0,0,
"Richmond Public Library",2022-12-07,Wednesday,"12:00 - 12:59",0,0,14,14,0,0,
"Richmond Public Library",2022-12-07,Wednesday,"15:00 - 15:59",0,1,2,3,0,1,1
"Richmond Public Library",2022-12-07,Wednesday,"16:00 - 16:59",6,0,0,6,4,0,4
"Richmond Public Library",2022-12-07,Wednesday,"17:00 - 17:59",1,0,13,14,1,0,1
"Richmond Public Library",2022-12-08,Thursday,"10:00 - 10:59",0,0,1,1,0,0,
"Richmond Public Library",2022-12-08,Thursday,"11:00 - 11:59",0,0,1,1,0,0,
"Richmond Public Library",2022-12-08,Thursday,"12:00 - 12:59",1,0,0,1,1,0,1
"Richmond Public Library",2022-12-08,Thursday,"13:00 - 13:59",0,0,2,2,0,0,
"Richmond Public Library",2022-12-08,Thursday,"15:00 - 15:59",2,0,8,10,2,0,2
"Richmond Public Library",2022-12-08,Thursday,"16:00 - 16:59",8,0,2,10,5,0,5
"Richmond Public Library",2022-12-08,Thursday,"17:00 - 17:59",4,0,1,5,2,0,2
"Richmond Public Library",2022-12-08,Thursday,"18:00 - 18:59",1,0,0,1,1,0,1
"Richmond Public Library",2022-12-09,Friday,"11:00 - 11:59",0,0,7,7,0,0,
"Richmond Public Library",2022-12-09,Friday,"14:00 - 14:59",3,0,7,10,2,0,2
"Richmond Public Library",2022-12-09,Friday,"15:00 - 15:59",0,0,3,3,0,0,
"Richmond Public Library",2022-12-09,Friday,"16:00 - 16:59",12,0,14,26,7,0,7
"Richmond Public Library",2022-12-09,Friday,"17:00 - 17:59",1,0,4,5,1,0,1
"Richmond Public Library",2022-12-09,Friday,"18:00 - 18:59",2,0,1,3,1,0,1
"Richmond Public Library",2022-12-10,Saturday,"11:00 - 11:59",0,0,1,1,0,0,
"Richmond Public Library",2022-12-10,Saturday,"12:00 - 12:59",1,0,6,7,1,0,1
"Richmond Public Library",2022-12-10,Saturday,"14:00 - 14:59",1,0,6,7,1,0,1
"Richmond Public Library",2022-12-12,Monday,"12:00 - 12:59",1,0,23,24,1,0,1
"Richmond Public Library",2022-12-12,Monday,"13:00 - 13:59",4,0,1,5,2,0,2
"Richmond Public Library",2022-12-12,Monday,"15:00 - 15:59",0,0,4,4,0,0,
"Richmond Public Library",2022-12-12,Monday,"16:00 - 16:59",22,0,22,44,4,0,4
"Richmond Public Library",2022-12-12,Monday,"17:00 - 17:59",0,0,8,8,0,0,
"Richmond Public Library",2022-12-14,Wednesday,"9:00 - 9:59",1,0,2,3,1,0,1
"Richmond Public Library",2022-12-14,Wednesday,"10:00 - 10:59",9,0,13,22,1,0,1
"Richmond Public Library",2022-12-14,Wednesday,"11:00 - 11:59",9,0,31,40,1,0,1
"Richmond Public Library",2022-12-14,Wednesday,"13:00 - 13:59",6,0,0,6,3,0,3
"Richmond Public Library",2022-12-14,Wednesday,"14:00 - 14:59",6,4,12,22,3,1,3
"Richmond Public Library",2022-12-14,Wednesday,"15:00 - 15:59",1,0,0,1,1,0,1
"Richmond Public Library",2022-12-14,Wednesday,"16:00 - 16:59",12,6,8,26,8,1,8
"Richmond Public Library",2022-12-14,Wednesday,"17:00 - 17:59",0,0,6,6,0,0,
"Richmond Public Library",2022-12-15,Thursday,"10:00 - 10:59",0,1,0,1,0,1,1
"Richmond Public Library",2022-12-15,Thursday,"13:00 - 13:59",5,0,1,6,2,0,2
"Richmond Public Library",2022-12-15,Thursday,"15:00 - 15:59",1,0,1,2,1,0,1
"Richmond Public Library",2022-12-15,Thursday,"16:00 - 16:59",7,0,0,7,4,0,4
"Richmond Public Library",2022-12-15,Thursday,"17:00 - 17:59",0,0,13,13,0,0,
"Richmond Public Library",2022-12-16,Friday,"12:00 - 12:59",0,0,2,2,0,0,
"Richmond Public Library",2022-12-16,Friday,"14:00 - 14:59",6,0,17,23,4,0,4
"Richmond Public Library",2022-12-16,Friday,"15:00 - 15:59",1,0,0,1,1,0,1
"Richmond Public Library",2022-12-16,Friday,"16:00 - 16:59",1,0,5,6,1,0,1
"Richmond Public Library",2022-12-16,Friday,"17:00 - 17:59",0,0,6,6,0,0,
"Richmond Public Library",2022-12-17,Saturday,"12:00 - 12:59",1,0,0,1,1,0,1
"Richmond Public Library",2022-12-17,Saturday,"13:00 - 13:59",5,0,1,6,2,0,2
"Richmond Public Library",2022-12-17,Saturday,"14:00 - 14:59",0,0,6,6,0,0,
"Richmond Public Library",2022-12-19,Monday,"12:00 - 12:59",0,0,12,12,0,0,
"Richmond Public Library",2022-12-19,Monday,"13:00 - 13:59",10,0,8,18,4,0,4
"Richmond Public Library",2022-12-19,Monday,"14:00 - 14:59",4,0,3,7,1,0,1
"Richmond Public Library",2022-12-19,Monday,"15:00 - 15:59",1,0,2,3,1,0,1
"Richmond Public Library",2022-12-19,Monday,"17:00 - 17:59",0,0,1,1,0,0,
"Richmond Public Library",2022-12-21,Wednesday,"9:00 - 9:59",0,0,3,3,0,0,
"Richmond Public Library",2022-12-21,Wednesday,"10:00 - 10:59",6,0,7,13,4,0,4
"Richmond Public Library",2022-12-21,Wednesday,"11:00 - 11:59",2,0,24,26,1,0,1
"Richmond Public Library",2022-12-21,Wednesday,"12:00 - 12:59",1,0,0,1,1,0,1
"Richmond Public Library",2022-12-21,Wednesday,"13:00 - 13:59",1,0,0,1,1,0,1
"Richmond Public Library",2022-12-21,Wednesday,"15:00 - 15:59",2,0,2,4,1,0,1
"Richmond Public Library",2022-12-21,Wednesday,"16:00 - 16:59",1,0,7,8,1,0,1
"Richmond Public Library",2022-12-21,Wednesday,"17:00 - 17:59",3,0,2,5,2,0,2
"Richmond Public Library",2022-12-21,Wednesday,"18:00 - 18:59",0,0,1,1,0,0,
"Richmond Public Library",2022-12-23,Friday,"11:00 - 11:59",3,0,2,5,2,0,2
"Richmond Public Library",2022-12-23,Friday,"12:00 - 12:59",4,0,5,9,1,0,1
"Richmond Public Library",2022-12-23,Friday,"13:00 - 13:59",4,0,8,12,2,0,2
"Richmond Public Library",2022-12-23,Friday,"14:00 - 14:59",1,0,1,2,1,0,1
"Richmond Public Library",2022-12-23,Friday,"15:00 - 15:59",1,0,0,1,1,0,1
"Richmond Public Library",2022-12-23,Friday,"16:00 - 16:59",1,0,1,2,1,0,1
"Richmond Public Library",2022-12-23,Friday,"17:00 - 17:59",0,0,2,2,0,0,
"Richmond Public Library",2022-12-28,Wednesday,"9:00 - 9:59",2,0,2,4,1,0,1
"Richmond Public Library",2022-12-28,Wednesday,"10:00 - 10:59",1,0,0,1,1,0,1
"Richmond Public Library",2022-12-28,Wednesday,"11:00 - 11:59",16,0,36,52,5,0,5
"Richmond Public Library",2022-12-28,Wednesday,"12:00 - 12:59",3,1,2,6,2,1,3
"Richmond Public Library",2022-12-28,Wednesday,"13:00 - 13:59",5,0,5,10,4,0,4
"Richmond Public Library",2022-12-28,Wednesday,"14:00 - 14:59",11,0,11,22,2,0,2
"Richmond Public Library",2022-12-28,Wednesday,"16:00 - 16:59",1,0,0,1,1,0,1
"Richmond Public Library",2022-12-28,Wednesday,"17:00 - 17:59",0,0,2,2,0,0,
"Richmond Public Library",2022-12-29,Thursday,"10:00 - 10:59",0,0,3,3,0,0,
"Richmond Public Library",2022-12-29,Thursday,"11:00 - 11:59",1,0,1,2,1,0,1
"Richmond Public Library",2022-12-29,Thursday,"12:00 - 12:59",7,0,7,14,3,0,3
"Richmond Public Library",2022-12-29,Thursday,"13:00 - 13:59",1,1,9,11,1,1,2
"Richmond Public Library",2022-12-29,Thursday,"14:00 - 14:59",6,0,9,15,3,0,3
"Richmond Public Library",2022-12-29,Thursday,"15:00 - 15:59",2,0,0,2,2,0,2
"Richmond Public Library",2022-12-29,Thursday,"17:00 - 17:59",0,0,7,7,0,0,
"Richmond Public Library",2022-12-29,Thursday,"18:00 - 18:59",0,0,3,3,0,0,
"Richmond Public Library",2022-12-30,Friday,"11:00 - 11:59",0,0,26,26,0,0,
"Richmond Public Library",2022-12-30,Friday,"12:00 - 12:59",1,0,1,2,1,0,1
"Richmond Public Library",2022-12-30,Friday,"13:00 - 13:59",3,5,3,11,2,1,2
"Richmond Public Library",2022-12-30,Friday,"14:00 - 14:59",1,0,5,6,1,0,1
"Richmond Public Library",2022-12-30,Friday,"15:00 - 15:59",12,3,6,21,4,1,4
"Richmond Public Library",2022-12-30,Friday,"16:00 - 16:59",0,1,2,3,0,1,1
"Richmond Public Library",2022-12-30,Friday,"17:00 - 17:59",1,0,11,12,1,0,1
"Rossville Community Library",2022-12-01,Thursday,"9:00 - 9:59",0,0,59,59,0,0,
"Rossville Community Library",2022-12-01,Thursday,"10:00 - 10:59",3,1,14,18,2,1,2
"Rossville Community Library",2022-12-01,Thursday,"11:00 - 11:59",0,0,2,2,0,0,
"Rossville Community Library",2022-12-01,Thursday,"12:00 - 12:59",10,1,6,17,4,1,4
"Rossville Community Library",2022-12-01,Thursday,"13:00 - 13:59",0,0,2,2,0,0,
"Rossville Community Library",2022-12-01,Thursday,"14:00 - 14:59",5,0,13,18,1,0,1
"Rossville Community Library",2022-12-01,Thursday,"15:00 - 15:59",1,0,3,4,1,0,1
"Rossville Community Library",2022-12-01,Thursday,"16:00 - 16:59",7,0,2,9,3,0,3
"Rossville Community Library",2022-12-01,Thursday,"17:00 - 17:59",0,0,32,32,0,0,
"Rossville Community Library",2022-12-01,Thursday,"18:00 - 18:59",0,5,2,7,0,1,1
"Rossville Community Library",2022-12-02,Friday,"9:00 - 9:59",1,0,36,37,1,0,1
"Rossville Community Library",2022-12-02,Friday,"10:00 - 10:59",7,6,7,20,2,1,3
"Rossville Community Library",2022-12-02,Friday,"11:00 - 11:59",4,4,0,8,2,1,2
"Rossville Community Library",2022-12-02,Friday,"12:00 - 12:59",7,0,0,7,2,0,2
"Rossville Community Library",2022-12-02,Friday,"13:00 - 13:59",13,0,19,32,5,0,5
"Rossville Community Library",2022-12-02,Friday,"15:00 - 15:59",11,0,45,56,3,0,3
"Rossville Community Library",2022-12-02,Friday,"16:00 - 16:59",28,2,1,31,4,1,5
"Rossville Community Library",2022-12-03,Saturday,"9:00 - 9:59",0,0,4,4,0,0,
"Rossville Community Library",2022-12-03,Saturday,"10:00 - 10:59",6,0,14,20,1,0,1
"Rossville Community Library",2022-12-03,Saturday,"11:00 - 11:59",8,0,7,15,4,0,4
"Rossville Community Library",2022-12-03,Saturday,"21:00 - 21:59",0,5,0,5,0,1,1
"Rossville Community Library",2022-12-05,Monday,"9:00 - 9:59",0,0,68,68,0,0,
"Rossville Community Library",2022-12-05,Monday,"10:00 - 10:59",1,0,18,19,1,0,1
"Rossville Community Library",2022-12-05,Monday,"11:00 - 11:59",1,0,1,2,1,0,1
"Rossville Community Library",2022-12-05,Monday,"12:00 - 12:59",3,0,0,3,1,0,1
"Rossville Community Library",2022-12-05,Monday,"13:00 - 13:59",7,0,10,17,1,0,1
"Rossville Community Library",2022-12-05,Monday,"14:00 - 14:59",17,6,5,28,5,2,5
"Rossville Community Library",2022-12-05,Monday,"15:00 - 15:59",7,0,37,44,2,0,2
"Rossville Community Library",2022-12-05,Monday,"16:00 - 16:59",0,0,2,2,0,0,
"Rossville Community Library",2022-12-05,Monday,"17:00 - 17:59",0,0,10,10,0,0,
"Rossville Community Library",2022-12-05,Monday,"18:00 - 18:59",0,0,6,6,0,0,
"Rossville Community Library",2022-12-06,Tuesday,"9:00 - 9:59",0,3,19,22,0,1,1
"Rossville Community Library",2022-12-06,Tuesday,"10:00 - 10:59",2,0,26,28,1,0,1
"Rossville Community Library",2022-12-06,Tuesday,"11:00 - 11:59",0,0,1,1,0,0,
"Rossville Community Library",2022-12-06,Tuesday,"12:00 - 12:59",7,0,8,15,2,0,2
"Rossville Community Library",2022-12-06,Tuesday,"13:00 - 13:59",0,0,1,1,0,0,
"Rossville Community Library",2022-12-06,Tuesday,"14:00 - 14:59",3,0,19,22,1,0,1
"Rossville Community Library",2022-12-06,Tuesday,"15:00 - 15:59",0,0,16,16,0,0,
"Rossville Community Library",2022-12-06,Tuesday,"16:00 - 16:59",19,1,16,36,4,1,4
"Rossville Community Library",2022-12-06,Tuesday,"17:00 - 17:59",7,1,7,15,2,1,2
"Rossville Community Library",2022-12-06,Tuesday,"18:00 - 18:59",0,0,2,2,0,0,
"Rossville Community Library",2022-12-07,Wednesday,"9:00 - 9:59",1,1,18,20,1,1,2
"Rossville Community Library",2022-12-07,Wednesday,"10:00 - 10:59",7,0,6,13,1,0,1
"Rossville Community Library",2022-12-07,Wednesday,"11:00 - 11:59",8,1,7,16,1,1,1
"Rossville Community Library",2022-12-07,Wednesday,"12:00 - 12:59",0,0,1,1,0,0,
"Rossville Community Library",2022-12-07,Wednesday,"13:00 - 13:59",4,0,8,12,2,0,2
"Rossville Community Library",2022-12-07,Wednesday,"14:00 - 14:59",23,2,14,39,6,1,6
"Rossville Community Library",2022-12-07,Wednesday,"15:00 - 15:59",1,0,8,9,1,0,1
"Rossville Community Library",2022-12-07,Wednesday,"16:00 - 16:59",1,10,13,24,1,2,3
"Rossville Community Library",2022-12-07,Wednesday,"17:00 - 17:59",4,1,2,7,1,1,1
"Rossville Community Library",2022-12-07,Wednesday,"18:00 - 18:59",0,0,4,4,0,0,
"Rossville Community Library",2022-12-07,Wednesday,"20:00 - 20:59",0,1,0,1,0,1,1
"Rossville Community Library",2022-12-08,Thursday,"9:00 - 9:59",1,0,56,57,1,0,1
"Rossville Community Library",2022-12-08,Thursday,"10:00 - 10:59",0,0,2,2,0,0,
"Rossville Community Library",2022-12-08,Thursday,"11:00 - 11:59",0,0,3,3,0,0,
"Rossville Community Library",2022-12-08,Thursday,"13:00 - 13:59",13,0,3,16,3,0,3
"Rossville Community Library",2022-12-08,Thursday,"14:00 - 14:59",9,0,7,16,4,0,4
"Rossville Community Library",2022-12-08,Thursday,"16:00 - 16:59",8,5,5,18,4,1,5
"Rossville Community Library",2022-12-08,Thursday,"17:00 - 17:59",10,0,5,15,1,0,1
"Rossville Community Library",2022-12-09,Friday,"9:00 - 9:59",1,0,32,33,1,0,1
"Rossville Community Library",2022-12-09,Friday,"10:00 - 10:59",8,0,4,12,1,0,1
"Rossville Community Library",2022-12-09,Friday,"11:00 - 11:59",1,2,3,6,1,1,2
"Rossville Community Library",2022-12-09,Friday,"12:00 - 12:59",0,1,1,2,0,1,1
"Rossville Community Library",2022-12-09,Friday,"13:00 - 13:59",5,2,10,17,2,1,2
"Rossville Community Library",2022-12-09,Friday,"14:00 - 14:59",18,2,2,22,4,2,5
"Rossville Community Library",2022-12-09,Friday,"15:00 - 15:59",16,0,8,24,3,0,3
"Rossville Community Library",2022-12-09,Friday,"16:00 - 16:59",6,1,4,11,4,1,4
"Rossville Community Library",2022-12-09,Friday,"17:00 - 17:59",0,0,8,8,0,0,
"Rossville Community Library",2022-12-09,Friday,"22:00 - 22:59",0,2,0,2,0,1,1
"Rossville Community Library",2022-12-10,Saturday,"9:00 - 9:59",0,0,8,8,0,0,
"Rossville Community Library",2022-12-10,Saturday,"10:00 - 10:59",10,3,15,28,3,1,4
"Rossville Community Library",2022-12-10,Saturday,"11:00 - 11:59",8,0,15,23,3,0,3
"Rossville Community Library",2022-12-12,Monday,"8:00 - 8:59",0,0,9,9,0,0,
"Rossville Community Library",2022-12-12,Monday,"9:00 - 9:59",0,0,52,52,0,0,
"Rossville Community Library",2022-12-12,Monday,"10:00 - 10:59",0,0,1,1,0,0,
"Rossville Community Library",2022-12-12,Monday,"11:00 - 11:59",7,0,5,12,3,0,3
"Rossville Community Library",2022-12-12,Monday,"12:00 - 12:59",1,5,5,11,1,1,2
"Rossville Community Library",2022-12-12,Monday,"13:00 - 13:59",3,0,9,12,2,0,2
"Rossville Community Library",2022-12-12,Monday,"14:00 - 14:59",31,0,3,34,15,0,15
"Rossville Community Library",2022-12-12,Monday,"15:00 - 15:59",13,7,39,59,5,1,6
"Rossville Community Library",2022-12-12,Monday,"16:00 - 16:59",8,5,2,15,4,2,5
"Rossville Community Library",2022-12-13,Tuesday,"1:00 - 1:59",0,1,0,1,0,1,1
"Rossville Community Library",2022-12-13,Tuesday,"9:00 - 9:59",3,0,28,31,3,0,3
"Rossville Community Library",2022-12-13,Tuesday,"10:00 - 10:59",9,0,0,9,1,0,1
"Rossville Community Library",2022-12-13,Tuesday,"11:00 - 11:59",2,0,6,8,2,0,2
"Rossville Community Library",2022-12-13,Tuesday,"12:00 - 12:59",0,4,5,9,0,1,1
"Rossville Community Library",2022-12-13,Tuesday,"13:00 - 13:59",14,1,12,27,2,1,2
"Rossville Community Library",2022-12-13,Tuesday,"14:00 - 14:59",22,5,3,30,6,4,9
"Rossville Community Library",2022-12-13,Tuesday,"15:00 - 15:59",14,1,11,26,3,1,3
"Rossville Community Library",2022-12-13,Tuesday,"16:00 - 16:59",7,0,7,14,1,0,1
"Rossville Community Library",2022-12-13,Tuesday,"17:00 - 17:59",1,0,1,2,1,0,1
"Rossville Community Library",2022-12-13,Tuesday,"18:00 - 18:59",0,0,2,2,0,0,
"Rossville Community Library",2022-12-14,Wednesday,"8:00 - 8:59",0,0,31,31,0,0,
"Rossville Community Library",2022-12-14,Wednesday,"9:00 - 9:59",1,1,32,34,1,1,2
